"Step","train_75_AR5 - val_loss_unroll1_step","train_75_AR5 - val_loss_unroll1_step__MIN","train_75_AR5 - val_loss_unroll1_step__MAX","train_75 - val_loss_unroll1_step","train_75 - val_loss_unroll1_step__MIN","train_75 - val_loss_unroll1_step__MAX"
"35746","","","","0.0000015816206087038154","0.0000015816206087038154","0.0000015816206087038154"
"35747","","","","0.0000015690607142460067","0.0000015690607142460067","0.0000015690607142460067"
"35748","","","","0.000001573537247168133","0.000001573537247168133","0.000001573537247168133"
"35750","","","","0.0000015625006426489563","0.0000015625006426489563","0.0000015625006426489563"
"35752","","","","0.0000017388183550792746","0.0000017388183550792746","0.0000017388183550792746"
"35754","","","","0.0000017672839476290392","0.0000017672839476290392","0.0000017672839476290392"
"35755","","","","0.00000199152509594569","0.00000199152509594569","0.00000199152509594569"
"35756","","","","0.0000018812907001120038","0.0000018812907001120038","0.0000018812907001120038"
"35758","","","","0.0000018239009023091057","0.0000018239009023091057","0.0000018239009023091057"
"35759","","","","0.0000017039778867911082","0.0000017039778867911082","0.0000017039778867911082"
"35761","","","","0.0000015296564015443437","0.0000015296564015443437","0.0000015296564015443437"
"35762","","","","0.0000015553046068816911","0.0000015553046068816911","0.0000015553046068816911"
"35763","","","","0.0000017365846360917203","0.0000017365846360917203","0.0000017365846360917203"
"35764","","","","0.0000016475905795232393","0.0000016475905795232393","0.0000016475905795232393"
"35765","","","","0.000001986181814572774","0.000001986181814572774","0.000001986181814572774"
"35766","","","","0.0000022450919914263068","0.0000022450919914263068","0.0000022450919914263068"
"35767","","","","0.0000021026960439485265","0.0000021026960439485265","0.0000021026960439485265"
"35768","","","","0.0000025788929178816034","0.0000025788929178816034","0.0000025788929178816034"
"35769","","","","0.0000017838219719124027","0.0000017838219719124027","0.0000017838219719124027"
"35770","","","","0.0000021914372609899146","0.0000021914372609899146","0.0000021914372609899146"
"35772","","","","0.0000014157603800413199","0.0000014157603800413199","0.0000014157603800413199"
"35776","","","","0.0000018548166735854466","0.0000018548166735854466","0.0000018548166735854466"
"35778","","","","0.0000016771782611613162","0.0000016771782611613162","0.0000016771782611613162"
"35782","","","","0.0000015402612234538537","0.0000015402612234538537","0.0000015402612234538537"
"35783","","","","0.000001332613464910537","0.000001332613464910537","0.000001332613464910537"
"35785","","","","0.0000014864826880511828","0.0000014864826880511828","0.0000014864826880511828"
"35787","","","","0.0000015612258721375838","0.0000015612258721375838","0.0000015612258721375838"
"35789","","","","0.0000015541661468887469","0.0000015541661468887469","0.0000015541661468887469"
"35790","","","","0.0000016086032701423392","0.0000016086032701423392","0.0000016086032701423392"
"35791","","","","0.0000015524339005423826","0.0000015524339005423826","0.0000015524339005423826"
"35793","","","","0.0000015925718344078632","0.0000015925718344078632","0.0000015925718344078632"
"35794","","","","0.000001437343712495931","0.000001437343712495931","0.000001437343712495931"
"35798","","","","0.000001323348101323063","0.000001323348101323063","0.000001323348101323063"
"35800","","","","0.00000105518483906053","0.00000105518483906053","0.00000105518483906053"
"35801","","","","0.0000011285565051366575","0.0000011285565051366575","0.0000011285565051366575"
"35802","","","","9.491811852058163e-7","9.491811852058163e-7","9.491811852058163e-7"
"35803","","","","9.234141771230497e-7","9.234141771230497e-7","9.234141771230497e-7"
"35807","","","","0.0000010610917797748698","0.0000010610917797748698","0.0000010610917797748698"
"35808","","","","0.0000014764495972485747","0.0000014764495972485747","0.0000014764495972485747"
"35811","","","","0.00000242310898102005","0.00000242310898102005","0.00000242310898102005"
"37547","0.000005273495844448917","0.000005273495844448917","0.000005273495844448917","","",""
"37548","0.0000044304906623438","0.0000044304906623438","0.0000044304906623438","","",""
"37551","0.000002263886017317418","0.000002263886017317418","0.000002263886017317418","","",""
"37553","0.0000018568094901638688","0.0000018568094901638688","0.0000018568094901638688","","",""
"37555","0.0000017285196918237489","0.0000017285196918237489","0.0000017285196918237489","","",""
"37556","0.000001806660975489649","0.000001806660975489649","0.000001806660975489649","","",""
"37557","0.00000191769049706636","0.00000191769049706636","0.00000191769049706636","","",""
"37559","0.000001991331373574212","0.000001991331373574212","0.000001991331373574212","","",""
"37561","0.0000020572010726027656","0.0000020572010726027656","0.0000020572010726027656","","",""
"37562","0.000002131651626768871","0.000002131651626768871","0.000002131651626768871","","",""
"37563","0.0000022262768197833793","0.0000022262768197833793","0.0000022262768197833793","","",""
"37564","0.0000022473063836514484","0.0000022473063836514484","0.0000022473063836514484","","",""
"37565","0.000002417084942862857","0.000002417084942862857","0.000002417084942862857","","",""
"37566","0.000002295194235557574","0.000002295194235557574","0.000002295194235557574","","",""
"37567","0.0000024377598037972348","0.0000024377598037972348","0.0000024377598037972348","","",""
"37568","0.0000025463698420935543","0.0000025463698420935543","0.0000025463698420935543","","",""
"37569","0.000002374373252678197","0.000002374373252678197","0.000002374373252678197","","",""
"37571","0.0000024546843633288518","0.0000024546843633288518","0.0000024546843633288518","","",""
"37572","0.0000025229401217075065","0.0000025229401217075065","0.0000025229401217075065","","",""
"37573","0.0000024041048618528293","0.0000024041048618528293","0.0000024041048618528293","","",""
"37574","0.0000025927872684405884","0.0000025927872684405884","0.0000025927872684405884","","",""
"37576","0.0000028167182790639345","0.0000028167182790639345","0.0000028167182790639345","","",""
"37577","0.0000028456513518904103","0.0000028456513518904103","0.0000028456513518904103","","",""
"37578","0.00000314180806526565","0.00000314180806526565","0.00000314180806526565","","",""
"37579","0.000003436216275076731","0.000003436216275076731","0.000003436216275076731","","",""
"37580","0.000003159835614496842","0.000003159835614496842","0.000003159835614496842","","",""
"37581","0.0000036563278626999818","0.0000036563278626999818","0.0000036563278626999818","","",""
"37582","0.0000039558108255732805","0.0000039558108255732805","0.0000039558108255732805","","",""
"37583","0.000003770346665987745","0.000003770346665987745","0.000003770346665987745","","",""
"37584","0.0000034997215152543504","0.0000034997215152543504","0.0000034997215152543504","","",""
"37585","0.000003480373834463535","0.000003480373834463535","0.000003480373834463535","","",""
"37588","0.0000020026482161483727","0.0000020026482161483727","0.0000020026482161483727","","",""
"37590","0.0000022101799004303757","0.0000022101799004303757","0.0000022101799004303757","","",""
"37591","0.000002115568349836394","0.000002115568349836394","0.000002115568349836394","","",""
"37592","0.0000024259450128738536","0.0000024259450128738536","0.0000024259450128738536","","",""
"37593","0.0000019771268853219226","0.0000019771268853219226","0.0000019771268853219226","","",""
"37594","0.0000018549278593127383","0.0000018549278593127383","0.0000018549278593127383","","",""
"37599","0.0000019866929505951703","0.0000019866929505951703","0.0000019866929505951703","","",""
"37601","0.00000207016137210303","0.00000207016137210303","0.00000207016137210303","","",""
"37603","0.0000021332234609872103","0.0000021332234609872103","0.0000021332234609872103","","",""
"37604","0.000002186585106755956","0.000002186585106755956","0.000002186585106755956","","",""
"37605","0.000002242602022306528","0.000002242602022306528","0.000002242602022306528","","",""
"37608","0.0000023275554212887073","0.0000023275554212887073","0.0000023275554212887073","","",""
"37612","0.00000270112127509492","0.00000270112127509492","0.00000270112127509492","","",""
"37614","0.0000029160351004975382","0.0000029160351004975382","0.0000029160351004975382","","",""
"37616","0.0000028703384487016592","0.0000028703384487016592","0.0000028703384487016592","","",""
"37618","0.000002903222139138961","0.000002903222139138961","0.000002903222139138961","","",""
"37619","0.000002356674713155371","0.000002356674713155371","0.000002356674713155371","","",""
"37620","0.0000027276687433186453","0.0000027276687433186453","0.0000027276687433186453","","",""
"37623","0.0000017705658592603868","0.0000017705658592603868","0.0000017705658592603868","","",""
"37624","0.0000015292800981114851","0.0000015292800981114851","0.0000015292800981114851","","",""
"37626","0.0000016444990933450754","0.0000016444990933450754","0.0000016444990933450754","","",""
"37628","0.000002266754108859459","0.000002266754108859459","0.000002266754108859459","","",""
"37629","0.000003244385197831434","0.000003244385197831434","0.000003244385197831434","","",""
"37718","","","","0.0000020648203644668683","0.0000020648203644668683","0.0000020648203644668683"
"37719","","","","9.704103831609245e-7","9.704103831609245e-7","9.704103831609245e-7"
"37722","","","","9.370765496896638e-7","9.370765496896638e-7","9.370765496896638e-7"
"37724","","","","9.636290769776679e-7","9.636290769776679e-7","9.636290769776679e-7"
"37726","","","","8.598757403888158e-7","8.598757403888158e-7","8.598757403888158e-7"
"37727","","","","9.495547033111507e-7","9.495547033111507e-7","9.495547033111507e-7"
"37728","","","","9.649937737776781e-7","9.649937737776781e-7","9.649937737776781e-7"
"37730","","","","9.962582225853112e-7","9.962582225853112e-7","9.962582225853112e-7"
"37732","","","","9.940927157003898e-7","9.940927157003898e-7","9.940927157003898e-7"
"37733","","","","0.0000010364005902374629","0.0000010364005902374629","0.0000010364005902374629"
"37734","","","","0.0000010667690730770119","0.0000010667690730770119","0.0000010667690730770119"
"37735","","","","0.0000010421298384244437","0.0000010421298384244437","0.0000010421298384244437"
"37736","","","","0.0000010474707323737675","0.0000010474707323737675","0.0000010474707323737675"
"37737","","","","0.0000010752816024250933","0.0000010752816024250933","0.0000010752816024250933"
"37738","","","","0.0000010533664180911728","0.0000010533664180911728","0.0000010533664180911728"
"37739","","","","0.00000105502317637729","0.00000105502317637729","0.00000105502317637729"
"37740","","","","0.0000010611933021209552","0.0000010611933021209552","0.0000010611933021209552"
"37742","","","","0.0000010742965059762355","0.0000010742965059762355","0.0000010742965059762355"
"37743","","","","0.0000010470248525962234","0.0000010470248525962234","0.0000010470248525962234"
"37744","","","","0.0000010783137440739665","0.0000010783137440739665","0.0000010783137440739665"
"37745","","","","0.0000011647431392702856","0.0000011647431392702856","0.0000011647431392702856"
"37747","","","","0.0000011611824675128446","0.0000011611824675128446","0.0000011611824675128446"
"37748","","","","0.0000010975790019074338","0.0000010975790019074338","0.0000010975790019074338"
"37749","","","","0.0000010913145160884596","0.0000010913145160884596","0.0000010913145160884596"
"37750","","","","0.0000010616404324537143","0.0000010616404324537143","0.0000010616404324537143"
"37751","","","","9.774945510798716e-7","9.774945510798716e-7","9.774945510798716e-7"
"37752","","","","9.92900595520041e-7","9.92900595520041e-7","9.92900595520041e-7"
"37753","","","","0.0000010250278137391433","0.0000010250278137391433","0.0000010250278137391433"
"37754","","","","9.744893532115384e-7","9.744893532115384e-7","9.744893532115384e-7"
"37755","","","","0.000001131033172896423","0.000001131033172896423","0.000001131033172896423"
"37756","","","","0.0000013451449376589153","0.0000013451449376589153","0.0000013451449376589153"
"37759","","","","0.0000013456537999445572","0.0000013456537999445572","0.0000013456537999445572"
"37761","","","","0.0000012595227190104197","0.0000012595227190104197","0.0000012595227190104197"
"37762","","","","0.000001164999048341997","0.000001164999048341997","0.000001164999048341997"
"37763","","","","0.0000013220088703747024","0.0000013220088703747024","0.0000013220088703747024"
"37764","","","","0.0000012269372291484615","0.0000012269372291484615","0.0000012269372291484615"
"37765","","","","0.0000010993783234880539","0.0000010993783234880539","0.0000010993783234880539"
"37770","","","","9.503269211563747e-7","9.503269211563747e-7","9.503269211563747e-7"
"37772","","","","9.954371762432856e-7","9.954371762432856e-7","9.954371762432856e-7"
"37774","","","","0.0000010424253105156822","0.0000010424253105156822","0.0000010424253105156822"
"37775","","","","0.0000010144080988538917","0.0000010144080988538917","0.0000010144080988538917"
"37776","","","","0.0000010271101018588524","0.0000010271101018588524","0.0000010271101018588524"
"37779","","","","0.0000010592671060294379","0.0000010592671060294379","0.0000010592671060294379"
"37783","","","","0.0000010847439853023388","0.0000010847439853023388","0.0000010847439853023388"
"37785","","","","0.000001013545897876611","0.000001013545897876611","0.000001013545897876611"
"37787","","","","8.624740530649433e-7","8.624740530649433e-7","8.624740530649433e-7"
"37789","","","","8.540719704797084e-7","8.540719704797084e-7","8.540719704797084e-7"
"37790","","","","7.513277751058922e-7","7.513277751058922e-7","7.513277751058922e-7"
"37791","","","","8.226967338487157e-7","8.226967338487157e-7","8.226967338487157e-7"
"37794","","","","7.875126470935356e-7","7.875126470935356e-7","7.875126470935356e-7"
"37795","","","","7.578260010632221e-7","7.578260010632221e-7","7.578260010632221e-7"
"37797","","","","0.0000010095708375956747","0.0000010095708375956747","0.0000010095708375956747"
"37799","","","","0.0000013151167195246671","0.0000013151167195246671","0.0000013151167195246671"
"37800","","","","0.0000020940044578310335","0.0000020940044578310335","0.0000020940044578310335"
"39527","0.000004941037332173437","0.000004941037332173437","0.000004941037332173437","","",""
"39528","0.000003826017746177968","0.000003826017746177968","0.000003826017746177968","","",""
"39529","0.0000025940164505300345","0.0000025940164505300345","0.0000025940164505300345","","",""
"39530","0.0000019386407075216994","0.0000019386407075216994","0.0000019386407075216994","","",""
"39531","0.000001931247197717312","0.000001931247197717312","0.000001931247197717312","","",""
"39532","0.0000020340758055681363","0.0000020340758055681363","0.0000020340758055681363","","",""
"39534","0.000001923385298141511","0.000001923385298141511","0.000001923385298141511","","",""
"39535","0.0000020190018403809518","0.0000020190018403809518","0.0000020190018403809518","","",""
"39539","0.000002422624220344005","0.000002422624220344005","0.000002422624220344005","","",""
"39540","0.000002597467073428561","0.000002597467073428561","0.000002597467073428561","","",""
"39541","0.000002846311417670222","0.000002846311417670222","0.000002846311417670222","","",""
"39542","0.000002814522531480179","0.000002814522531480179","0.000002814522531480179","","",""
"39543","0.000002923137799371034","0.000002923137799371034","0.000002923137799371034","","",""
"39544","0.0000031488675631408114","0.0000031488675631408114","0.0000031488675631408114","","",""
"39545","0.0000030264511678979034","0.0000030264511678979034","0.0000030264511678979034","","",""
"39546","0.0000032924729111982742","0.0000032924729111982742","0.0000032924729111982742","","",""
"39547","0.000003219574864488095","0.000003219574864488095","0.000003219574864488095","","",""
"39548","0.000003210022896382725","0.000003210022896382725","0.000003210022896382725","","",""
"39549","0.0000032369669042964233","0.0000032369669042964233","0.0000032369669042964233","","",""
"39550","0.000003266039357185946","0.000003266039357185946","0.000003266039357185946","","",""
"39551","0.0000032570110306551214","0.0000032570110306551214","0.0000032570110306551214","","",""
"39553","0.000003432690846238984","0.000003432690846238984","0.000003432690846238984","","",""
"39554","0.000003275505605415674","0.000003275505605415674","0.000003275505605415674","","",""
"39555","0.000003557016270860913","0.000003557016270860913","0.000003557016270860913","","",""
"39556","0.0000035108269003103487","0.0000035108269003103487","0.0000035108269003103487","","",""
"39557","0.000003551893541953177","0.000003551893541953177","0.000003551893541953177","","",""
"39558","0.0000034292941109015374","0.0000034292941109015374","0.0000034292941109015374","","",""
"39559","0.000003219262453058036","0.000003219262453058036","0.000003219262453058036","","",""
"39560","0.000003145856680930592","0.000003145856680930592","0.000003145856680930592","","",""
"39561","0.000002968628223243286","0.000002968628223243286","0.000002968628223243286","","",""
"39562","0.0000028158005989098456","0.0000028158005989098456","0.0000028158005989098456","","",""
"39563","0.000002977991471198038","0.000002977991471198038","0.000002977991471198038","","",""
"39564","0.000002821598172886297","0.000002821598172886297","0.000002821598172886297","","",""
"39567","0.0000038014218262105715","0.0000038014218262105715","0.0000038014218262105715","","",""
"39568","0.000004066017936565913","0.000004066017936565913","0.000004066017936565913","","",""
"39569","0.000003359402626301744","0.000003359402626301744","0.000003359402626301744","","",""
"39570","0.000005687941211363068","0.000005687941211363068","0.000005687941211363068","","",""
"39573","0.000003638019279605942","0.000003638019279605942","0.000003638019279605942","","",""
"39575","0.000003470556748652598","0.000003470556748652598","0.000003470556748652598","","",""
"39576","0.000003721157099789707","0.000003721157099789707","0.000003721157099789707","","",""
"39577","0.000003677313316075015","0.000003677313316075015","0.000003677313316075015","","",""
"39579","0.000003350597125972854","0.000003350597125972854","0.000003350597125972854","","",""
"39581","0.0000030234621135605266","0.0000030234621135605266","0.0000030234621135605266","","",""
"39582","0.0000031657525596529013","0.0000031657525596529013","0.0000031657525596529013","","",""
"39584","0.0000030143764888634905","0.0000030143764888634905","0.0000030143764888634905","","",""
"39585","0.000003197543037458672","0.000003197543037458672","0.000003197543037458672","","",""
"39586","0.000003032226231880486","0.000003032226231880486","0.000003032226231880486","","",""
"39587","0.0000032627312975819223","0.0000032627312975819223","0.0000032627312975819223","","",""
"39588","0.000003398218950678711","0.000003398218950678711","0.000003398218950678711","","",""
"39589","0.000003395116891624639","0.000003395116891624639","0.000003395116891624639","","",""
"39591","0.0000035473840398481116","0.0000035473840398481116","0.0000035473840398481116","","",""
"39592","0.0000036199598980601877","0.0000036199598980601877","0.0000036199598980601877","","",""
"39593","0.0000035943021430284716","0.0000035943021430284716","0.0000035943021430284716","","",""
"39594","0.000003694092356454348","0.000003694092356454348","0.000003694092356454348","","",""
"39596","0.0000035437842598184943","0.0000035437842598184943","0.0000035437842598184943","","",""
"39598","0.000003040060619241558","0.000003040060619241558","0.000003040060619241558","","",""
"39600","0.000002325996319996193","0.000002325996319996193","0.000002325996319996193","","",""
"39602","0.0000019016324586118571","0.0000019016324586118571","0.0000019016324586118571","","",""
"39603","0.0000016876671224963502","0.0000016876671224963502","0.0000016876671224963502","","",""
"39604","0.0000016539962643946637","0.0000016539962643946637","0.0000016539962643946637","","",""
"39605","0.0000014256528402256663","0.0000014256528402256663","0.0000014256528402256663","","",""
"39606","0.0000014705236708323355","0.0000014705236708323355","0.0000014705236708323355","","",""
"39607","0.0000015351382671724423","0.0000015351382671724423","0.0000015351382671724423","","",""
"39610","0.00000270253985945601","0.00000270253985945601","0.00000270253985945601","","",""
"39707","","","","0.000006910030606377404","0.000006910030606377404","0.000006910030606377404"
"39708","","","","0.000005443142981675919","0.000005443142981675919","0.000005443142981675919"
"39709","","","","0.000004139496013522148","0.000004139496013522148","0.000004139496013522148"
"39710","","","","0.0000027154164854437113","0.0000027154164854437113","0.0000027154164854437113"
"39711","","","","0.0000018819254137270036","0.0000018819254137270036","0.0000018819254137270036"
"39712","","","","0.000001663145098973473","0.000001663145098973473","0.000001663145098973473"
"39714","","","","0.0000012428431546140928","0.0000012428431546140928","0.0000012428431546140928"
"39715","","","","0.0000011924689715669956","0.0000011924689715669956","0.0000011924689715669956"
"39719","","","","0.0000010213939276582096","0.0000010213939276582096","0.0000010213939276582096"
"39720","","","","0.0000012082823559467215","0.0000012082823559467215","0.0000012082823559467215"
"39721","","","","0.0000011394590728741605","0.0000011394590728741605","0.0000011394590728741605"
"39722","","","","0.0000010743890470621409","0.0000010743890470621409","0.0000010743890470621409"
"39723","","","","0.0000011505051134008681","0.0000011505051134008681","0.0000011505051134008681"
"39724","","","","0.0000011380113846826134","0.0000011380113846826134","0.0000011380113846826134"
"39725","","","","0.00000116788100967824","0.00000116788100967824","0.00000116788100967824"
"39726","","","","0.0000011953824241572875","0.0000011953824241572875","0.0000011953824241572875"
"39727","","","","0.0000010532635315030348","0.0000010532635315030348","0.0000010532635315030348"
"39728","","","","0.0000011958568393310998","0.0000011958568393310998","0.0000011958568393310998"
"39729","","","","0.0000012586785942403367","0.0000012586785942403367","0.0000012586785942403367"
"39730","","","","0.0000010530304734857054","0.0000010530304734857054","0.0000010530304734857054"
"39731","","","","0.0000012660173069889424","0.0000012660173069889424","0.0000012660173069889424"
"39733","","","","0.0000012612053978955373","0.0000012612053978955373","0.0000012612053978955373"
"39734","","","","0.000001443412202206673","0.000001443412202206673","0.000001443412202206673"
"39735","","","","0.0000013890345371692092","0.0000013890345371692092","0.0000013890345371692092"
"39736","","","","0.0000015836612874409184","0.0000015836612874409184","0.0000015836612874409184"
"39737","","","","0.000001619582690182142","0.000001619582690182142","0.000001619582690182142"
"39738","","","","0.0000016676166296747397","0.0000016676166296747397","0.0000016676166296747397"
"39739","","","","0.000002053302523563616","0.000002053302523563616","0.000002053302523563616"
"39740","","","","0.0000020625227534765145","0.0000020625227534765145","0.0000020625227534765145"
"39741","","","","0.0000023149327716964763","0.0000023149327716964763","0.0000023149327716964763"
"39742","","","","0.0000024293938167829765","0.0000024293938167829765","0.0000024293938167829765"
"39743","","","","0.0000029975190045661293","0.0000029975190045661293","0.0000029975190045661293"
"39744","","","","0.0000031688284707342973","0.0000031688284707342973","0.0000031688284707342973"
"39747","","","","0.000003225605041734525","0.000003225605041734525","0.000003225605041734525"
"39748","","","","0.000003140572744086967","0.000003140572744086967","0.000003140572744086967"
"39749","","","","0.0000014620857200497994","0.0000014620857200497994","0.0000014620857200497994"
"39750","","","","0.000002207882971561048","0.000002207882971561048","0.000002207882971561048"
"39753","","","","0.0000011643356856438913","0.0000011643356856438913","0.0000011643356856438913"
"39755","","","","9.035189805217669e-7","9.035189805217669e-7","9.035189805217669e-7"
"39756","","","","0.0000011700449249474332","0.0000011700449249474332","0.0000011700449249474332"
"39757","","","","0.0000011068671028624522","0.0000011068671028624522","0.0000011068671028624522"
"39759","","","","0.0000012280157761779265","0.0000012280157761779265","0.0000012280157761779265"
"39761","","","","0.0000011657930372166447","0.0000011657930372166447","0.0000011657930372166447"
"39762","","","","0.0000013018875506531913","0.0000013018875506531913","0.0000013018875506531913"
"39764","","","","0.0000013234546258900082","0.0000013234546258900082","0.0000013234546258900082"
"39765","","","","0.0000013338403732632287","0.0000013338403732632287","0.0000013338403732632287"
"39766","","","","0.0000011671145330183208","0.0000011671145330183208","0.0000011671145330183208"
"39767","","","","0.000001361889076179068","0.000001361889076179068","0.000001361889076179068"
"39768","","","","0.0000013842175121681066","0.0000013842175121681066","0.0000013842175121681066"
"39769","","","","0.0000012918178526888369","0.0000012918178526888369","0.0000012918178526888369"
"39771","","","","0.000001402564748786972","0.000001402564748786972","0.000001402564748786972"
"39772","","","","0.0000013098617728246609","0.0000013098617728246609","0.0000013098617728246609"
"39773","","","","0.0000014711943094880553","0.0000014711943094880553","0.0000014711943094880553"
"39774","","","","0.000001414915345776535","0.000001414915345776535","0.000001414915345776535"
"39776","","","","0.0000016103664393085637","0.0000016103664393085637","0.0000016103664393085637"
"39778","","","","0.0000015872692529228516","0.0000015872692529228516","0.0000015872692529228516"
"39780","","","","0.000001387286374665564","0.000001387286374665564","0.000001387286374665564"
"39782","","","","0.0000016897524801606778","0.0000016897524801606778","0.0000016897524801606778"
"39783","","","","0.000001340275503025623","0.000001340275503025623","0.000001340275503025623"
"39784","","","","0.0000015060807072586613","0.0000015060807072586613","0.0000015060807072586613"
"39785","","","","0.0000011581309991015587","0.0000011581309991015587","0.0000011581309991015587"
"39786","","","","0.0000011151445278301253","0.0000011151445278301253","0.0000011151445278301253"
"39787","","","","0.0000010659261988621438","0.0000010659261988621438","0.0000010659261988621438"
"39790","","","","0.0000011756858384615043","0.0000011756858384615043","0.0000011756858384615043"
"41508","0.000004674524461734109","0.000004674524461734109","0.000004674524461734109","","",""
"41509","0.0000037448437524290057","0.0000037448437524290057","0.0000037448437524290057","","",""
"41510","0.0000027299711291561835","0.0000027299711291561835","0.0000027299711291561835","","",""
"41511","0.0000019358967620064504","0.0000019358967620064504","0.0000019358967620064504","","",""
"41513","0.0000015093438605617848","0.0000015093438605617848","0.0000015093438605617848","","",""
"41515","0.0000015112228766156477","0.0000015112228766156477","0.0000015112228766156477","","",""
"41517","0.0000015044688552734442","0.0000015044688552734442","0.0000015044688552734442","","",""
"41519","0.0000015722985153843183","0.0000015722985153843183","0.0000015722985153843183","","",""
"41520","0.0000016506010069861077","0.0000016506010069861077","0.0000016506010069861077","","",""
"41521","0.0000016903868527151644","0.0000016903868527151644","0.0000016903868527151644","","",""
"41522","0.000001692999830993358","0.000001692999830993358","0.000001692999830993358","","",""
"41524","0.0000017687839317659382","0.0000017687839317659382","0.0000017687839317659382","","",""
"41525","0.0000017442343960283324","0.0000017442343960283324","0.0000017442343960283324","","",""
"41526","0.0000018158666534873191","0.0000018158666534873191","0.0000018158666534873191","","",""
"41528","0.0000016934279756242177","0.0000016934279756242177","0.0000016934279756242177","","",""
"41529","0.0000017097092950280057","0.0000017097092950280057","0.0000017097092950280057","","",""
"41530","0.000001718269231787417","0.000001718269231787417","0.000001718269231787417","","",""
"41531","0.00000153460996443755","0.00000153460996443755","0.00000153460996443755","","",""
"41532","0.0000016552395436519873","0.0000016552395436519873","0.0000016552395436519873","","",""
"41533","0.0000015523977481279871","0.0000015523977481279871","0.0000015523977481279871","","",""
"41534","0.0000015715813788119704","0.0000015715813788119704","0.0000015715813788119704","","",""
"41535","0.0000017230383946298389","0.0000017230383946298389","0.0000017230383946298389","","",""
"41536","0.000001738110086080269","0.000001738110086080269","0.000001738110086080269","","",""
"41538","0.0000019263609374320367","0.0000019263609374320367","0.0000019263609374320367","","",""
"41539","0.0000018767732399282977","0.0000018767732399282977","0.0000018767732399282977","","",""
"41540","0.000002026620450124028","0.000002026620450124028","0.000002026620450124028","","",""
"41541","0.000001911530034703901","0.000001911530034703901","0.000001911530034703901","","",""
"41542","0.0000019183526092092507","0.0000019183526092092507","0.0000019183526092092507","","",""
"41545","0.0000020682466583821224","0.0000020682466583821224","0.0000020682466583821224","","",""
"41546","0.000002335834324185271","0.000002335834324185271","0.000002335834324185271","","",""
"41549","0.000003155390459141927","0.000003155390459141927","0.000003155390459141927","","",""
"41550","0.0000023498987502534874","0.0000023498987502534874","0.0000023498987502534874","","",""
"41554","0.0000019427395727689145","0.0000019427395727689145","0.0000019427395727689145","","",""
"41555","0.0000016501844584126957","0.0000016501844584126957","0.0000016501844584126957","","",""
"41558","0.0000018130629086954286","0.0000018130629086954286","0.0000018130629086954286","","",""
"41560","0.0000017599742250240524","0.0000017599742250240524","0.0000017599742250240524","","",""
"41561","0.0000018506732430978445","0.0000018506732430978445","0.0000018506732430978445","","",""
"41562","0.000001777952547854511","0.000001777952547854511","0.000001777952547854511","","",""
"41563","0.0000019115175291517517","0.0000019115175291517517","0.0000019115175291517517","","",""
"41564","0.0000019103140402876306","0.0000019103140402876306","0.0000019103140402876306","","",""
"41565","0.0000019057476947637042","0.0000019057476947637042","0.0000019057476947637042","","",""
"41566","0.000002033379587373929","0.000002033379587373929","0.000002033379587373929","","",""
"41568","0.000002084647348965518","0.000002084647348965518","0.000002084647348965518","","",""
"41569","0.0000021634909899148624","0.0000021634909899148624","0.0000021634909899148624","","",""
"41570","0.00000204032085093786","0.00000204032085093786","0.00000204032085093786","","",""
"41571","0.0000022220442588150036","0.0000022220442588150036","0.0000022220442588150036","","",""
"41573","0.000002150638920284109","0.000002150638920284109","0.000002150638920284109","","",""
"41575","0.000002156373966499814","0.000002156373966499814","0.000002156373966499814","","",""
"41576","0.0000021169093997741584","0.0000021169093997741584","0.0000021169093997741584","","",""
"41577","0.000002074179747069138","0.000002074179747069138","0.000002074179747069138","","",""
"41578","0.000001877361569313507","0.000001877361569313507","0.000001877361569313507","","",""
"41581","0.0000015788509699632414","0.0000015788509699632414","0.0000015788509699632414","","",""
"41582","0.0000015526997003689758","0.0000015526997003689758","0.0000015526997003689758","","",""
"41587","0.000001222393393618404","0.000001222393393618404","0.000001222393393618404","","",""
"41588","0.0000012950503105457756","0.0000012950503105457756","0.0000012950503105457756","","",""
"41589","0.0000011746590189432027","0.0000011746590189432027","0.0000011746590189432027","","",""
"41590","0.0000014849072158540366","0.0000014849072158540366","0.0000014849072158540366","","",""
"41591","0.000002014078290812904","0.000002014078290812904","0.000002014078290812904","","",""
"41697","","","","0.0000037191016417637","0.0000037191016417637","0.0000037191016417637"
"41698","","","","0.0000028319782359176315","0.0000028319782359176315","0.0000028319782359176315"
"41699","","","","0.0000018187929526902735","0.0000018187929526902735","0.0000018187929526902735"
"41700","","","","0.0000017050249425665243","0.0000017050249425665243","0.0000017050249425665243"
"41702","","","","0.0000015827267816348467","0.0000015827267816348467","0.0000015827267816348467"
"41704","","","","0.0000015310797607526183","0.0000015310797607526183","0.0000015310797607526183"
"41706","","","","0.000001753929154801881","0.000001753929154801881","0.000001753929154801881"
"41708","","","","0.0000018850662399927387","0.0000018850662399927387","0.0000018850662399927387"
"41709","","","","0.0000017655956980888732","0.0000017655956980888732","0.0000017655956980888732"
"41710","","","","0.0000018815037492458941","0.0000018815037492458941","0.0000018815037492458941"
"41711","","","","0.0000018985109591085347","0.0000018985109591085347","0.0000018985109591085347"
"41713","","","","0.0000018527457541495096","0.0000018527457541495096","0.0000018527457541495096"
